trade_date,account,coin,sentiment_bucket,trades,pnl,win_rate,notional,fg_value_mean,pnl_per_notional
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,IO,Neutral,212,-21878.886756,0.09905660377358491,184105.43,50.0,-0.11883889984124857
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,JTO,Neutral,2,1.5568,0.5,213.66,50.0,0.007286342787606478
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,JUP,Neutral,87,1030.245916,0.5632183908045977,81408.59,50.0,0.012655248248372808
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,LDO,Neutral,7,12.700209,0.2857142857142857,3649.07,50.0,0.0034803961009243446
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,MEME,Neutral,2,2.584983,0.5,397.15,50.0,0.006508832934659449
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,ORDI,Neutral,39,99.593622,0.48717948717948717,19765.6,50.0,0.005038735075079937
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,POPCAT,Neutral,56,341.877629,0.375,32267.55,50.0,0.010595091012487779
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,PURR/USDC,Neutral,1,0.0,0.0,0.21,50.0,0.0
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,RNDR,Neutral,39,38.849956,0.5641025641025641,17540.44,50.0,0.002214879216256833
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,SOL,Neutral,121,1116.553609,0.4380165289256198,182531.48,50.0,0.006117046818444687
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,TIA,Neutral,30,122.398993,0.3,18166.64,50.0,0.006737569137716166
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,TNSR,Neutral,281,952.232564,0.44483985765124556,140467.61000000002,50.0,0.0067790187645393836
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,TURBO,Neutral,9,29.025653,0.3333333333333333,3800.09,50.0,0.0076381488333171045
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,W,Neutral,564,1413.272196,0.3280141843971631,294954.8,50.0,0.004791487360097208
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,WIF,Neutral,19,29.251901,0.3157894736842105,11350.82,50.0,0.0025770738149314323
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,WLD,Neutral,796,7968.3847,0.3907035175879397,844634.34,50.0,0.009434123528531886
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,YGG,Neutral,4,1.986852,0.25,996.62,50.0,0.001993590335333427
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,ZRO,Neutral,906,-1754.7113610000001,0.15894039735099338,446330.81,50.0,-0.003931414371775052
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,kBONK,Neutral,136,258.211307,0.5073529411764706,107448.6,50.0,0.0024031146706425207
2024-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,kPEPE,Neutral,40,76.437326,0.425,21414.27,50.0,0.0035694574692483093
2024-07-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,@49,Neutral,5,-40.712216999999995,0.0,959.28,50.0,-0.04244038966725044
2024-07-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,@51,Neutral,4,-288.283113,0.0,711.7099999999999,50.0,-0.40505699371935205
2024-07-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,ETH,Neutral,20,-14176.51042,0.0,284837.77,50.0,-0.049770472574616774
2024-07-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,PURR/USDC,Neutral,10,0.0,0.0,20706.98,50.0,0.0
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@14,Neutral,16,0.0,0.0,848.44,50.0,0.0
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@15,Neutral,1,0.0,0.0,0.44,50.0,0.0
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@2,Neutral,1,0.0,0.0,0.0,50.0,
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@20,Neutral,39,4.738087999999999,0.05128205128205128,1087.94,50.0,0.004355100465099178
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@28,Neutral,1,0.0,0.0,0.78,50.0,0.0
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@3,Neutral,23,0.462514,0.08695652173913043,575.81,50.0,0.0008032406522985013
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@4,Neutral,668,1655.7840410000001,0.11676646706586827,63370.62,50.0,0.02612857568696661
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@46,Neutral,1,0.0,0.0,0.03,50.0,0.0
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@51,Neutral,21,0.0,0.0,762.88,50.0,0.0
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@8,Neutral,216,163.30807900000002,0.046296296296296294,35160.86,50.0,0.004644598539398638
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,BTC,Neutral,98,9864.983393,0.32653061224489793,1151527.25,50.0,0.008566869253853958
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,EIGEN,Neutral,10,-74.818442,0.0,10317.59,50.0,-0.00725154246292012
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,ETH,Neutral,202,6447.914127000001,0.44554455445544555,2592125.67,50.0,0.002487500587500451
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,ETHFI,Neutral,311,43929.006074,0.3987138263665595,769716.13,50.0,0.05707169742434785
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,LINK,Neutral,9,127.77326,0.4444444444444444,50167.37,50.0,0.002546939574468424
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,PURR/USDC,Neutral,21,0.0,0.0,23765.95,50.0,0.0
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,SOL,Neutral,3,239.709813,0.3333333333333333,19783.15,50.0,0.012116867789002256
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,kPEPE,Neutral,2,227.320653,1.0,4772.09,50.0,0.04763544966670787
2024-10-27,0x083384f897ee0f19899168e3b1bec365f52a9012,ETH,Greed,355,-322979.000056,0.0,5903498.84,74.0,-0.05470975921391051
2024-10-27,0x083384f897ee0f19899168e3b1bec365f52a9012,SOL,Greed,107,-4526.9,0.11214953271028037,939133.1799999999,74.0,-0.004820296094745582
2024-10-27,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,Greed,286,19361.927583,0.5209790209790209,455939.19,74.0,0.04246603057526158
2024-10-27,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,ETH,Greed,34,1245.51851,0.6176470588235294,341740.77999999997,74.0,0.0036446294469158766
2024-10-27,0x271b280974205ca63b716753467d5a371de622ab,@107,Greed,1,1584.342755,1.0,1584.35,74.0,0.9999954271467795
2024-10-27,0x271b280974205ca63b716753467d5a371de622ab,ETH,Greed,4,208.81746,0.75,158123.95,74.0,0.0013205934964311225
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@1,Greed,16,599.548426,0.6875,1286.46,74.0,0.46604513626541044
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@100,Greed,2,6.502989,0.5,21.03,74.0,0.3092243937232525
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@103,Greed,2,9.970923,0.5,10.05,74.0,0.9921316417910447
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@107,Greed,845,96572.066272,0.6366863905325444,181448.72,74.0,0.5322278728226906
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@109,Greed,1,0.0,0.0,10.01,74.0,0.0
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@112,Greed,2,12.90372,0.5,23.1,74.0,0.5586025974025973
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@113,Greed,3,15.495707,0.3333333333333333,40.81,74.0,0.3797036755697133
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@116,Greed,1,0.0,0.0,10.1,74.0,0.0
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@117,Greed,2,0.0,0.0,10.08,74.0,0.0
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@125,Greed,1,0.0,0.0,10.01,74.0,0.0
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@37,Greed,1,0.0,0.0,11.86,74.0,0.0
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@4,Greed,14,231.793541,0.7857142857142857,918.92,74.0,0.2522456155051582
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@51,Greed,5,-5.320433,0.0,103.37,74.0,-0.05146979781367902
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@68,Greed,1,0.0,0.0,10.09,74.0,0.0
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@74,Greed,2,12.703987,0.5,22.75,74.0,0.558417010989011
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@85,Greed,3,0.0,0.0,44.56,74.0,0.0
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@86,Greed,1,0.0,0.0,10.17,74.0,0.0
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AAVE,Greed,105,33.53461,0.2571428571428571,9364.51,74.0,0.0035810320027422683
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ADA,Greed,187,65.149586,0.3422459893048128,14961.26,74.0,0.004354552089864089
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ARB,Greed,3,11.998013,0.6666666666666666,298.16,74.0,0.04024018312315535
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ATOM,Greed,77,88.081144,0.44155844155844154,7222.09,74.0,0.01219607398966227
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AVAX,Greed,51,110.597617,0.6078431372549019,4936.82,74.0,0.02240260268756001
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BRETT,Greed,8,39.725786,0.625,639.39,74.0,0.06213075900467633
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BTC,Greed,189,260.947631,0.43386243386243384,107264.23,74.0,0.0024327553649525105
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,CHILLGUY,Greed,30,140.740284,0.6333333333333333,2895.19,74.0,0.048611760886159455
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,DOGE,Greed,102,372.735644,0.47058823529411764,63584.24,74.0,0.005862075948379661
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,DOT,Greed,47,95.846089,0.6170212765957447,4640.7,74.0,0.020653368888314264
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ENA,Greed,39,52.497487,0.5897435897435898,3484.53,74.0,0.01506587315936439
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ETH,Greed,489,1542.750877,0.34355828220858897,255230.12,74.0,0.006044548648882036
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,FARTCOIN,Greed,5,7.982284,0.2,244.89,74.0,0.03259538568336805
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,GOAT,Greed,5,13.613365,0.6,213.62,74.0,0.06372701526074337
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,HBAR,Greed,99,145.928076,0.4444444444444444,9291.37,74.0,0.01570576524237007
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,HYPE,Greed,208,-116.71271899999999,0.2692307692307692,17483.41,74.0,-0.006675626722704552
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,IMX,Greed,37,56.5469,0.5675675675675675,3050.36,74.0,0.018537779147379325
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,INJ,Greed,82,135.723398,0.5853658536585366,7092.83,74.0,0.0191352955026414
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,LDO,Greed,39,78.481381,0.5641025641025641,3117.62,74.0,0.02517349163785195
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,LINK,Greed,86,144.946105,0.45348837209302323,8815.54,74.0,0.01644211301860124
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,LTC,Greed,87,178.719491,0.5172413793103449,7585.8,74.0,0.023559742017980966
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,MANTA,Greed,86,91.342016,0.43023255813953487,5795.3,74.0,0.015761395613686953
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,MEW,Greed,8,10.765288,0.625,439.03000000000003,74.0,0.024520620458738582
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,MNT,Greed,8,-21.057177,0.125,1340.22,74.0,-0.015711731655996777
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,MOVE,Greed,21,-117.40452400000001,0.14285714285714285,3525.96,74.0,-0.03329717977515344
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,NEAR,Greed,11,15.643231,0.45454545454545453,763.3,74.0,0.020494210664221146
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENGU,Greed,33,23.645598999999997,0.3939393939393939,2730.34,74.0,0.00866031300131119
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,POPCAT,Greed,2,-13.4992,0.0,494.6,74.0,-0.02729316619490497
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PURR,Greed,114,-33.860805,0.4298245614035088,8317.55,74.0,-0.00407100708742358
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PURR/USDC,Greed,1021,20187.564572,0.49461312438785504,114712.61,74.0,0.1759838310016658
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,RSR,Greed,6,5.303512,0.5,354.61,74.0,0.014955900848819828
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,SOL,Greed,934,-216.26310500000005,0.37794432548179874,1864085.42,74.0,-0.0001160156625225898
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,STRK,Greed,27,79.041422,0.6666666666666666,2240.34,74.0,0.035280993956274494
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,SUI,Greed,223,125.552451,0.5067264573991032,25554.57,74.0,0.0049131114708641154
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,TIA,Greed,104,140.765237,0.5096153846153846,8203.91,74.0,0.01715831073232154
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,XRP,Greed,229,209.881678,0.37117903930131,21696.08,74.0,0.009673714237779359
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ZK,Greed,56,99.656693,0.5357142857142857,3515.14,74.0,0.028350703812650424
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kBONK,Greed,95,62.77918699999999,0.3684210526315789,6882.25,74.0,0.00912189865233027
2024-10-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kPEPE,Greed,617,315.03176,0.3047001620745543,343735.22,74.0,0.0009164954350619062
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,BNB,Greed,31,7.874889999999998,0.41935483870967744,221415.3,74.0,3.5566151029310075e-05
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,BNT,Greed,10,-17.60528,0.2,5828.41,74.0,-0.0030205973841922586
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,DOGE,Greed,61,-145.113968,0.21311475409836064,250881.46,74.0,-0.0005784164680801842
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,FARTCOIN,Greed,11,305.55784,0.9090909090909091,28702.37,74.0,0.010645735526369425
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,GOAT,Greed,85,7930.457135,0.6470588235294118,370224.77,74.0,0.02142065517388261
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,GRASS,Greed,15,-710.786946,0.0,30058.81,74.0,-0.02364654309335599
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,MOODENG,Greed,90,16078.430414,0.37777777777777777,158332.21,74.0,0.10154870202342278
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,PNUT,Greed,98,11027.704582,0.6530612244897959,229279.94,74.0,0.04809711910252593
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,RENDER,Greed,33,2069.92634,0.9090909090909091,29373.46,74.0,0.070469271920979
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,SCR,Greed,32,1612.97536,0.65625,49793.18,74.0,0.03239349967204344
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,SOL,Greed,32,-196.616959,0.0,230632.81,74.0,-0.0008525107897701113
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,TIA,Greed,6,59.744873999999996,0.3333333333333333,41658.18,74.0,0.001434169087559754
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,TON,Greed,22,-0.15074600000000027,0.18181818181818182,33188.24,74.0,-4.5421510752001395e-06
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,TURBO,Greed,34,7592.379223,0.6176470588235294,131444.53,74.0,0.05776108920622258
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,XRP,Greed,37,247.11488400000002,0.40540540540540543,95637.54,74.0,0.002583869095754659
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,kBONK,Greed,60,2535.786658,0.6833333333333333,172282.69999999998,74.0,0.014718753873720345
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,kFLOKI,Greed,31,1556.721213,0.5806451612903226,35870.94,74.0,0.04339783716289564
2024-10-27,0x2c229d22b100a7beb69122eed721cee9b24011dd,kPEPE,Greed,75,2261.329934,0.25333333333333335,130008.15,74.0,0.017393755191501454
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@100,Greed,2,21.124153,0.5,21.64,74.0,0.9761623382624769
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@103,Greed,3,24.092422,0.6666666666666666,25.41,74.0,0.9481472648563557
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@107,Greed,63,0.0,0.0,301133.51,74.0,0.0
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@12,Greed,2,0.0,0.0,8.9,74.0,0.0
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@125,Greed,2,22.80272,0.5,22.84,74.0,0.998367775831874
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@14,Greed,1,0.0,0.0,0.84,74.0,0.0
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@24,Greed,2,-0.002936,0.0,2.71,74.0,-0.0010833948339483395
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@31,Greed,2,33.212273,0.5,33.61,74.0,0.9881664088069029
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@33,Greed,3,13.566929,0.6666666666666666,15.14,74.0,0.8960983487450462
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@36,Greed,2,15.663073,0.5,16.09,74.0,0.9734663144810441
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@37,Greed,3,265.407917,0.6666666666666666,267.67,74.0,0.9915489856913363
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@53,Greed,2,32.544379,0.5,33.74,74.0,0.964563692946058
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@74,Greed,4,58.987273,0.75,59.510000000000005,74.0,0.9912161485464627
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@8,Greed,4,-0.58755,0.0,298.82,74.0,-0.001966233853155746
2024-10-27,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,PURR/USDC,Greed,61,36506.560358,0.9672131147540983,101034.1,74.0,0.36132909936348223
2024-10-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,@107,Greed,79,30430.807655,0.620253164556962,254608.66,74.0,0.11951992385097977
2024-10-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,BTC,Greed,14,3721.345649,0.2857142857142857,316379.1,74.0,0.011762299244798408
2024-10-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,CHILLGUY,Greed,25,483.662076,0.32,10133.27,74.0,0.047730108444756725
2024-10-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,ETH,Greed,3,-808.158708,0.0,19973.010000000002,74.0,-0.0404625395971864
2024-10-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,HYPE,Greed,20,1116.8006,0.65,53817.72,74.0,0.020751540570652195
2024-10-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,USUAL,Greed,3,38.924589999999995,0.6666666666666666,979.4599999999999,74.0,0.039740867416739836
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,@107,Greed,8,0.0,0.0,159768.29,74.0,0.0
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,ADA,Greed,16,503.46257599999996,0.6875,30868.5,74.0,0.01630991386040786
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,APT,Greed,40,245.44495999999998,0.125,65397.99,74.0,0.0037530963872131236
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,DOGE,Greed,12,540.05911,0.8333333333333334,38662.65,74.0,0.013968496986109333
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,EIGEN,Greed,5,100.375782,0.6,12926.69,74.0,0.007765002641820914
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,GRASS,Greed,12,135.09947,0.5833333333333334,20157.420000000002,74.0,0.006702220323831124
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,ILV,Greed,61,3855.7522,0.4098360655737705,76748.6,74.0,0.05023873008758466
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,PURR/USDC,Greed,3,0.0,0.0,20175.530000000002,74.0,0.0
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,TIA,Greed,29,1839.34472,0.4827586206896552,87434.96,74.0,0.0210367194083465
2024-10-27,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,WLD,Greed,5,393.07947,0.8,20066.84,74.0,0.019588508703911527
2024-10-27,0x420ab45e0bd8863569a5efbb9c05d91f40624641,@107,Greed,1,0.0,0.0,13250.0,74.0,0.0
2024-10-27,0x420ab45e0bd8863569a5efbb9c05d91f40624641,ARB,Greed,2,0.0,0.0,12131.5,74.0,0.0
2024-10-27,0x420ab45e0bd8863569a5efbb9c05d91f40624641,AVAX,Greed,16,12082.95,0.125,105728.47,74.0,0.1142828416981727
2024-10-27,0x420ab45e0bd8863569a5efbb9c05d91f40624641,DOGE,Greed,9,2229.5212300000003,0.4444444444444444,42125.67,74.0,0.05292547821791322
2024-10-27,0x420ab45e0bd8863569a5efbb9c05d91f40624641,ETH,Greed,9,0.0,0.0,200951.59,74.0,0.0
2024-10-27,0x420ab45e0bd8863569a5efbb9c05d91f40624641,HYPE,Greed,13,27.63736,0.8461538461538461,41477.65,74.0,0.0006663193310132083
2024-10-27,0x420ab45e0bd8863569a5efbb9c05d91f40624641,SOL,Greed,65,1762.46,0.15384615384615385,369268.22000000003,74.0,0.004772845060969503
2024-10-27,0x420ab45e0bd8863569a5efbb9c05d91f40624641,XRP,Greed,10,0.0,0.0,25145.420000000002,74.0,0.0
2024-10-27,0x430f09841d65beb3f27765503d0f850b8bce7713,@107,Greed,15,124284.948775,1.0,124285.34,74.0,0.9999968522031641
2024-10-27,0x430f09841d65beb3f27765503d0f850b8bce7713,@28,Greed,1,0.0,0.0,0.96,74.0,0.0
2024-10-27,0x430f09841d65beb3f27765503d0f850b8bce7713,@38,Greed,1,0.0,0.0,0.73,74.0,0.0
2024-10-27,0x430f09841d65beb3f27765503d0f850b8bce7713,@41,Greed,1,0.0,0.0,0.61,74.0,0.0
2024-10-27,0x430f09841d65beb3f27765503d0f850b8bce7713,@45,Greed,1,0.0,0.0,0.54,74.0,0.0
2024-10-27,0x430f09841d65beb3f27765503d0f850b8bce7713,@9,Greed,1,0.0,0.0,0.65,74.0,0.0
2024-10-27,0x430f09841d65beb3f27765503d0f850b8bce7713,ZRO,Greed,23,36165.56933,1.0,165648.12,74.0,0.2183276775492532
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@1,Greed,9,-103.880867,0.0,1780.46,74.0,-0.0583449597295081
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@107,Greed,799,55537.015221,0.3954943679599499,443777.51,74.0,0.12514607876591133
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@112,Greed,3,-79.352953,0.0,722.09,74.0,-0.10989343849104681
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@124,Greed,8,-128.603876,0.0,1173.08,74.0,-0.1096292460872234
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@125,Greed,19,12.855936,0.2631578947368421,5243.25,74.0,0.002451902159919897
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@2,Greed,2,-0.907946,0.0,999.8299999999999,74.0,-0.000908100377064101
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@37,Greed,6,23.274244,0.3333333333333333,1525.51,74.0,0.015256697104574864
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@40,Greed,7,-4.598636,0.14285714285714285,396.36,74.0,-0.011602169744676556
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@83,Greed,31,-42.092814000000004,0.0,1373.31,74.0,-0.030650628044651247
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@9,Greed,2,-58.564889,0.0,241.67000000000002,74.0,-0.24233412918442504
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@95,Greed,2,-29.438061,0.0,120.78,74.0,-0.24373291107799305
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,AAVE,Greed,24,181.677842,0.4166666666666667,12782.91,74.0,0.014212557391079184
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,ALGO,Greed,2,-0.2484,0.0,2998.5200000000004,74.0,-8.28408681616264e-05
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,ARB,Greed,11,25.258567,0.45454545454545453,7974.18,74.0,0.0031675441236591094
